id,Spell Link,Spell name,Spell School,Verbal Component,Somatic Component,Material Component,Arcane Focus Component,Divine Focus Component,XP Component,Rulebook name,Edition
2395,/spells/fiendish-codex-ii-tyrants-of-the-nine-hells--67/investiture-of-the-chain-devil--1177/,Investiture of the Chain Devil,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/fiendish-codex-ii-tyrants-of-the-nine-hells--67/,Fiendish Codex II: Tyrants of the Nine Hells,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2396,/spells/fiendish-codex-ii-tyrants-of-the-nine-hells--67/investiture-of-the-erinyes--1178/,Investiture of the Erinyes,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/fiendish-codex-ii-tyrants-of-the-nine-hells--67/,Fiendish Codex II: Tyrants of the Nine Hells,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2397,/spells/fiendish-codex-ii-tyrants-of-the-nine-hells--67/investiture-of-the-harvester-devil--1179/,Investiture of the Harvester Devil,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/fiendish-codex-ii-tyrants-of-the-nine-hells--67/,Fiendish Codex II: Tyrants of the Nine Hells,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2398,/spells/fiendish-codex-ii-tyrants-of-the-nine-hells--67/investiture-of-the-hellfire-engine--1180/,Investiture of the Hellfire Engine,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/fiendish-codex-ii-tyrants-of-the-nine-hells--67/,Fiendish Codex II: Tyrants of the Nine Hells,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2399,/spells/fiendish-codex-ii-tyrants-of-the-nine-hells--67/investiture-of-the-horned-devil--1181/,Investiture of the Horned Devil,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/fiendish-codex-ii-tyrants-of-the-nine-hells--67/,Fiendish Codex II: Tyrants of the Nine Hells,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2400,/spells/fiendish-codex-ii-tyrants-of-the-nine-hells--67/investiture-of-the-ice-devil--1182/,Investiture of the Ice Devil,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/fiendish-codex-ii-tyrants-of-the-nine-hells--67/,Fiendish Codex II: Tyrants of the Nine Hells,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2401,/spells/fiendish-codex-ii-tyrants-of-the-nine-hells--67/investiture-of-the-malebranche--1183/,Investiture of the Malebranche,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/fiendish-codex-ii-tyrants-of-the-nine-hells--67/,Fiendish Codex II: Tyrants of the Nine Hells,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2402,/spells/fiendish-codex-ii-tyrants-of-the-nine-hells--67/investiture-of-the-narzugon--1184/,Investiture of the Narzugon,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/fiendish-codex-ii-tyrants-of-the-nine-hells--67/,Fiendish Codex II: Tyrants of the Nine Hells,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2403,/spells/fiendish-codex-ii-tyrants-of-the-nine-hells--67/investiture-of-the-orthon--1185/,Investiture of the Orthon,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/fiendish-codex-ii-tyrants-of-the-nine-hells--67/,Fiendish Codex II: Tyrants of the Nine Hells,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2404,/spells/fiendish-codex-ii-tyrants-of-the-nine-hells--67/investiture-of-the-pit-fiend--1186/,Investiture of the Pit Fiend,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/fiendish-codex-ii-tyrants-of-the-nine-hells--67/,Fiendish Codex II: Tyrants of the Nine Hells,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2405,/spells/fiendish-codex-ii-tyrants-of-the-nine-hells--67/investiture-of-the-spined-devil--1187/,Investiture of the Spined Devil,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/fiendish-codex-ii-tyrants-of-the-nine-hells--67/,Fiendish Codex II: Tyrants of the Nine Hells,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2406,/spells/fiendish-codex-ii-tyrants-of-the-nine-hells--67/investiture-of-the-steel-devil--1188/,Investiture of the Steel Devil,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/fiendish-codex-ii-tyrants-of-the-nine-hells--67/,Fiendish Codex II: Tyrants of the Nine Hells,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2407,/spells/players-handbook-v35--6/invisibility--2676/,Invisibility,/spells/schools/illusion/,Illusion,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,/rulebooks/core-35--1/players-handbook-v35--6/,Player's Handbook v.3.5,/rulebooks/core-35--1/,Core (3.5),
2408,/spells/players-handbook-v35--6/invisibility-purge--2627/,Invisibility Purge,/spells/schools/evocation/,Evocation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/core-35--1/players-handbook-v35--6/,Player's Handbook v.3.5,/rulebooks/core-35--1/,Core (3.5),
2409,/spells/players-handbook-v35--6/invisibility-sphere--2675/,Invisibility Sphere,/spells/schools/illusion/,Illusion,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/core-35--1/players-handbook-v35--6/,Player's Handbook v.3.5,/rulebooks/core-35--1/,Core (3.5),
2410,/spells/players-handbook-30--106/invisibility-animals--3788/,Invisibility to Animals,/spells/schools/abjuration/,Abjuration,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,/rulebooks/core-30--10/players-handbook-30--106/,Player's Handbook 3.0,/rulebooks/core-30--10/,Core (3.0),
2411,/spells/oriental-adventures--96/invisibility-to-enemies--2018/,Invisibility to Enemies,/spells/schools/abjuration/,Abjuration,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,/rulebooks/oriental-adventures--8/oriental-adventures--96/,Oriental Adventures,/rulebooks/oriental-adventures--8/,Oriental Adventures (3.0),
2412,/spells/oriental-adventures--96/invisibility-to-spirits--2019/,Invisibility to Spirits,/spells/schools/abjuration/,Abjuration,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/oriental-adventures--8/oriental-adventures--96/,Oriental Adventures,/rulebooks/oriental-adventures--8/,Oriental Adventures (3.0),
2413,/spells/players-handbook-v35--6/invisibility-greater--2677/,Invisibility Greater,/spells/schools/illusion/,Illusion,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/core-35--1/players-handbook-v35--6/,Player's Handbook v.3.5,/rulebooks/core-35--1/,Core (3.5),
2414,/spells/players-handbook-v35--6/invisibility-mass--2678/,Invisibility Mass,/spells/schools/illusion/,Illusion,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/core-35--1/players-handbook-v35--6/,Player's Handbook v.3.5,/rulebooks/core-35--1/,Core (3.5),
2415,/spells/spell-compendium--86/superior-invisibility--3920/,Invisibility Superior,/spells/schools/illusion/,Illusion,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2416,/spells/champions-of-valor--28/invisibility-swift--323/,Invisibility Swift,/spells/schools/illusion/,Illusion,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/forgotten-realms-35--4/champions-of-valor--28/,Champions of Valor,/rulebooks/forgotten-realms-35--4/,Forgotten Realms (3.5),
2417,/spells/complete-adventurer--54/invisibility-swift--404/,Invisibility Swift,/spells/schools/illusion/,Illusion,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/complete-adventurer--54/,Complete Adventurer,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2418,/spells/miniatures-handbook--75/invisibility-swift--1975/,Invisibility Swift,/spells/schools/illusion/,Illusion,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/miniatures-handbook--75/,Miniatures Handbook,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2419,/spells/spell-compendium--86/invisibility-swift--3921/,Invisibility Swift,/spells/schools/illusion/,Illusion,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2420,/spells/lords-of-madness--72/invoke-magic--1538/,Invoke Magic,/spells/schools/evocation/,Evocation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/lords-of-madness--72/,Lords of Madness,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2421,/spells/lords-of-madness--72/invoke-the-cerulean-sign--1539/,Invoke the Cerulean Sign,/spells/schools/evocation/,Evocation,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/lords-of-madness--72/,Lords of Madness,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2422,/spells/races-of-eberron--10/involuntary-shapeshifting--4822/,Involuntary Shapeshifting,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,/rulebooks/eberron-35--3/races-of-eberron--10/,Races of Eberron,/rulebooks/eberron-35--3/,Eberron (3.5),
2423,/spells/masters-of-the-wild-a-guidebook-to-barbarians-druids-and-rangers--44/invulnerability-to-elements--1876/,Invulnerability to Elements,/spells/schools/abjuration/,Abjuration,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,/rulebooks/supplementals-30--7/masters-of-the-wild-a-guidebook-to-barbarians-druids-and-rangers--44/,Masters of the Wild: A Guidebook to Barbarians Druids and Rangers,/rulebooks/supplementals-30--7/,Supplementals (3.0),
2424,/spells/races-of-eberron--10/irians-light--4823/,Irian's Light,/spells/schools/evocation/,Evocation,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,/rulebooks/eberron-35--3/races-of-eberron--10/,Races of Eberron,/rulebooks/eberron-35--3/,Eberron (3.5),
2425,/spells/players-handbook-v35--6/iron-body--2825/,Iron Body,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,/rulebooks/core-35--1/players-handbook-v35--6/,Player's Handbook v.3.5,/rulebooks/core-35--1/,Core (3.5),
2426,/spells/ghostwalk--94/iron-bones--1390/,Iron Bones,/spells/schools/transmutation/,Transmutation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-30--7/ghostwalk--94/,Ghostwalk,/rulebooks/supplementals-30--7/,Supplementals (3.0),
2427,/spells/magic-of-faerun--20/iron-bones--1715/,Iron Bones,/spells/schools/transmutation/,Transmutation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/forgotten-realms-30--6/magic-of-faerun--20/,Magic of Faerun,/rulebooks/forgotten-realms-30--6/,Forgotten Realms (3.0),
2428,/spells/tome-of-battle-the-book-of-nine-swords--88/iron-bones--3719/,Iron Bones,/spells/schools/stone-dragon/,Stone Dragon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/tome-of-battle-the-book-of-nine-swords--88/,Tome of Battle: The Book of Nine Swords,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2429,/spells/spell-compendium--86/iron-bones--3923/,Iron Bones,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2430,/spells/eberron-campaign-setting--12/iron-construct--4910/,Iron Construct,/spells/schools/transmutation/,Transmutation,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/eberron-35--3/eberron-campaign-setting--12/,Eberron Campaign Setting,/rulebooks/eberron-35--3/,Eberron (3.5),
2431,/spells/tome-of-battle-the-book-of-nine-swords--88/iron-guards-glare--3607/,Iron Guard's Glare,/spells/schools/devoted-spirit/,Devoted Spirit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/tome-of-battle-the-book-of-nine-swords--88/,Tome of Battle: The Book of Nine Swords,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2432,/spells/tome-of-battle-the-book-of-nine-swords--88/iron-heart-endurance--3648/,Iron Heart Endurance,/spells/schools/iron-heart/,Iron Heart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/tome-of-battle-the-book-of-nine-swords--88/,Tome of Battle: The Book of Nine Swords,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2433,/spells/tome-of-battle-the-book-of-nine-swords--88/iron-heart-focus--3649/,Iron Heart Focus,/spells/schools/iron-heart/,Iron Heart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/tome-of-battle-the-book-of-nine-swords--88/,Tome of Battle: The Book of Nine Swords,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2434,/spells/tome-of-battle-the-book-of-nine-swords--88/iron-heart-surge--3650/,Iron Heart Surge,/spells/schools/iron-heart/,Iron Heart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/tome-of-battle-the-book-of-nine-swords--88/,Tome of Battle: The Book of Nine Swords,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2435,/spells/complete-arcane--55/iron-scarf--551/,Iron Scarf,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,/rulebooks/supplementals-35--5/complete-arcane--55/,Complete Arcane,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2436,/spells/oriental-adventures--96/iron-scarf--2113/,Iron Scarf,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,/rulebooks/oriental-adventures--8/oriental-adventures--96/,Oriental Adventures,/rulebooks/oriental-adventures--8/,Oriental Adventures (3.0),
2437,/spells/complete-adventurer--54/iron-silence--427/,Iron Silence,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,/rulebooks/supplementals-35--5/complete-adventurer--54/,Complete Adventurer,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2438,/spells/spell-compendium--86/iron-silence--3924/,Iron Silence,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2439,/spells/spell-compendium--86/greater-ironguard--3925/,Ironguard,/spells/schools/abjuration/,Abjuration,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2440,/spells/spell-compendium--86/lesser-ironguard--3926/,Ironguard Lesser ,/spells/schools/abjuration/,Abjuration,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2441,/spells/magic-of-faerun--20/greater-ironguard--1580/,Ironguard Greater,/spells/schools/abjuration/,Abjuration,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,/rulebooks/forgotten-realms-30--6/magic-of-faerun--20/,Magic of Faerun,/rulebooks/forgotten-realms-30--6/,Forgotten Realms (3.0),
2442,/spells/forgotten-realms-campaign-setting--19/lesser-ironguard--1192/,Ironguard Lesser,/spells/schools/abjuration/,Abjuration,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/forgotten-realms-30--6/forgotten-realms-campaign-setting--19/,Forgotten Realms Campaign Setting,/rulebooks/forgotten-realms-30--6/,Forgotten Realms (3.0),
2443,/spells/magic-of-faerun--20/ironguts--1583/,Ironguts,/spells/schools/abjuration/,Abjuration,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/forgotten-realms-30--6/magic-of-faerun--20/,Magic of Faerun,/rulebooks/forgotten-realms-30--6/,Forgotten Realms (3.0),
2444,/spells/spell-compendium--86/ironguts--4674/,Ironguts,/spells/schools/abjuration/,Abjuration,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2445,/spells/spell-compendium--86/ironthunder-horn--4675/,Ironthunder Horn,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2446,/spells/players-handbook-v35--6/ironwood--2826/,Ironwood,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,/rulebooks/core-35--1/players-handbook-v35--6/,Player's Handbook v.3.5,/rulebooks/core-35--1/,Core (3.5),
2447,/spells/ghostwalk--94/irresistible-force--1362/,Irresistible Force,/spells/schools/evocation/,Evocation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-30--7/ghostwalk--94/,Ghostwalk,/rulebooks/supplementals-30--7/,Supplementals (3.0),
2448,/spells/tome-of-battle-the-book-of-nine-swords--88/irresistible-mountain-strike--3720/,Irresistible Mountain Strike,/spells/schools/stone-dragon/,Stone Dragon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/tome-of-battle-the-book-of-nine-swords--88/,Tome of Battle: The Book of Nine Swords,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2449,/spells/tome-of-battle-the-book-of-nine-swords--88/island-blades--3695/,Island of Blades,/spells/schools/shadow-hand/,Shadow Hand,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/tome-of-battle-the-book-of-nine-swords--88/,Tome of Battle: The Book of Nine Swords,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2450,/spells/frostburn--68/ivory-flesh--1318/,Ivory Flesh,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/frostburn--68/,Frostburn,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2451,/spells/oriental-adventures--96/jade-aura--2020/,Jade Aura,/spells/schools/abjuration/,Abjuration,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,/rulebooks/oriental-adventures--8/oriental-adventures--96/,Oriental Adventures,/rulebooks/oriental-adventures--8/,Oriental Adventures (3.0),
2452,/spells/oriental-adventures--96/jade-strike--2073/,Jade Strike,/spells/schools/evocation/,Evocation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/oriental-adventures--8/oriental-adventures--96/,Oriental Adventures,/rulebooks/oriental-adventures--8/,Oriental Adventures (3.0),
2453,/spells/savage-species--47/jagged-tooth--3234/,Jagged Tooth,/spells/schools/transmutation/,Transmutation,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-30--7/savage-species--47/,Savage Species,/rulebooks/supplementals-30--7/,Supplementals (3.0),
2454,/spells/spell-compendium--86/jagged-tooth--4669/,Jagged Tooth,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2455,/spells/stormwrack--87/jaws-of-the-moray--3360/,Jaws of the Moray,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/stormwrack--87/,Stormwrack,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2456,/spells/magic-of-faerun--20/jaws-of-the-wolf--1766/,Jaws of the Wolf,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,/rulebooks/forgotten-realms-30--6/magic-of-faerun--20/,Magic of Faerun,/rulebooks/forgotten-realms-30--6/,Forgotten Realms (3.0),
2457,/spells/spell-compendium--86/jaws-of-the-wolf--4670/,Jaws of the Wolf,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,/rulebooks/supplementals-35--5/spell-compendium--86/,Spell Compendium,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2458,/spells/complete-mage--58/jet-of-steam--825/,Jet of Steam,/spells/schools/evocation/,Evocation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/supplementals-35--5/complete-mage--58/,Complete Mage,/rulebooks/supplementals-35--5/,Supplementals (3.5),
2459,/spells/city-of-splendors-waterdeep--16/jhanifers-deliquescence--352/,Jhanifer's Deliquescence,/spells/schools/transmutation/,Transmutation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,/rulebooks/forgotten-realms-35--4/city-of-splendors-waterdeep--16/,City of Splendors: Waterdeep,/rulebooks/forgotten-realms-35--4/,Forgotten Realms (3.5),
